title,video_url,thumbnail,thumbnail_id,6_way_label,2_way_label
Amazing Videos on Internet That Will Amaze You,https://www.youtube.com/watch?v=GoPEr0mYIo8,https://i.ytimg.com/vi/GoPEr0mYIo8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzFgLyjcqhBPsRe5CDV6Px9TU_oQ,GoPEr0mYIo8,FALSE,FALSE
Mazarat par Logon ka Rash hona | Auliya ALLAH ki Mohabbat | Phakki | By Engineer Muhammad Ali Mirza,https://www.youtube.com/watch?v=1rg26kiSA-U&t=464s,https://i.ytimg.com/vi/1rg26kiSA-U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4P7CQ8MT10ONAV5p__AW4liOScA,1rg26kiSA-U,TRUE,TRUE
"Noah Cyrus, Labrinth - Make Me (Cry) (Official Music Video) ft. Labrinth",https://youtube.com/watch?v=vXyBcKV0UIo,https://i.ytimg.com/vi/vXyBcKV0UIo/sddefault.jpg,t-EjtE5C5T0,TRUE,TRUE
1 NACHT am GEFÄHRLICHSTEN ORT Deutschlands! | Selbstexperiment | TomSprm,https://www.youtube.com/watch?v=HmOC2c4hJbU,https://i.ytimg.com/vi/HmOC2c4hJbU/hqdefault.jpg,HmOC2c4hJbU,imposter content,FALSE
Family Gathering In Summer Vacations | Unique MicroFilms | Comedy Skit | UMF,https://youtube.com/watch?v=2_3Cm7M2szI,https://i.ytimg.com/vi/2_3Cm7M2szI/sddefault.jpg,2_3Cm7M2szI,TRUE,TRUE
Super-Bean | Funny Episodes | Mr Bean Cartoon World,https://youtube.com/watch?v=gxKq_pixfCg,https://i.ytimg.com/vi/gxKq_pixfCg/sddefault.jpg,rk48FEl7DQ4,TRUE,TRUE
"4 Village Style Burnt & Roasted Chutney recipes for Rice, Dosa & Idli | Charcoal Flavored Chatni Dip",https://youtube.com/watch?v=3fYaX7bZz-I,https://i.ytimg.com/vi/3fYaX7bZz-I/sddefault.jpg,qCV87PE2hdA,TRUE,TRUE
𝐏𝐚𝐤 𝐕𝐒 𝐈𝐧𝐝𝐢𝐚: Inzamam Ul Haq Aur Mushtaq Ahmed Ki Dummy Sheikh Rasheed Ahmed Se Dilchasp Nok Jhonk,https://www.youtube.com/watch?v=IC8NMa7yOcw,https://i.ytimg.com/vi/IC8NMa7yOcw/maxresdefault.jpg,IC8NMa7yOcw,paroday,FALSE
"What is the party position in the Punjab Assembly, and which party has how many seats? -7 March 2022",https://www.youtube.com/watch?v=1IcsXo_R8-0,https://i.ytimg.com/vi/1IcsXo_R8-0/hqdefault.jpg,1IcsXo_R8-0,misleading,FALSE
Do NOT Play This Game At 3AM! (Toilet Chronicles),https://youtube.com/watch?v=RaduEFNqNyc,https://i.ytimg.com/vi/RaduEFNqNyc/sddefault.jpg,RaduEFNqNyc,misleading,FALSE
"How to Clean Bathroom Tiles & Walls, Kitchen Marble Floor, Chips Floor & Shelves Easily at Home",https://www.youtube.com/watch?v=G7UGk_ZKHB8,https://i.ytimg.com/vi/G7UGk_ZKHB8/maxresdefault.jpg,G7UGk_ZKHB8,paroday,FALSE
RISITAS REACTION VIDEO 2020,https://youtube.com/watch?v=GnI6Obio93U,https://i.ytimg.com/vi/GnI6Obio93U/sddefault.jpg,hRT2q8dM4eI,manipulated,FALSE
Golf with Mr Bean! | Mr Bean Full Episodes | Mr Bean Official | Classic Mr Bean,https://www.youtube.com/watch?v=QD0uWNYLSbA,https://i.ytimg.com/vi/QD0uWNYLSbA/hqdefault.jpg,QD0uWNYLSbA,TRUE,TRUE
Dammy Amir Liaquat hacked Waseem Badami's show,https://www.youtube.com/watch?v=YOVT1X47Yfo,https://i.ytimg.com/vi/YOVT1X47Yfo/maxresdefault.jpg,YOVT1X47Yfo,paroday,FALSE
Shahid Anwar Amazon Course,https://www.youtube.com/watch?v=dRpW6Hh3iYo,https://i.ytimg.com/vi/dRpW6Hh3iYo/hqdefault.jpg,dRpW6Hh3iYo,TRUE,TRUE
QURAN se Shifa magar kaise ??? Buzurgon se Dam karwana !! | By Engineer Muhammad Ali Mirza,https://www.youtube.com/watch?v=LyRmEbzvkOA,https://i.ytimg.com/vi/LyRmEbzvkOA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDhT_WJiBtFvd0BSbNvlZQrp5_wgw,LyRmEbzvkOA,TRUE,TRUE
Lahore receives 185mm rain in seven-hour long unabated downpour,https://www.youtube.com/watch?v=hC7uBdyNRTQ,https://i.ytimg.com/vi/hC7uBdyNRTQ/hqdefault.jpg,hC7uBdyNRTQ,TRUE,TRUE
"Karachi: Intermittent Rains expected to Continue till July 's end, says Chief Meteorologist",https://www.youtube.com/watch?v=IV73NYSMBlE,https://i.ytimg.com/vi/IV73NYSMBlE/maxresdefault.jpg,IV73NYSMBlE,TRUE,TRUE
Fergie - Big Girls Don't Cry (Personal) (Official Music Video),https://youtube.com/watch?v=agrXgrAgQ0U,https://i.ytimg.com/vi/agrXgrAgQ0U/sddefault.jpg,67JO_v5UeA0,manipulated,FALSE
DIY drip irrigation system #diy #garden #dripsystem,https://youtube.com/watch?v=syW9-4ZknmM,https://i.ytimg.com/vi/syW9-4ZknmM/sddefault.jpg,syW9-4ZknmM,TRUE,TRUE
Degi Style White Mutton Pulao Recipe By ijaz Ansari Food Secrets | Pulao Recipe | Mutton Recipe |,https://youtube.com/watch?v=Ke0YxOsHRCo,https://i.ytimg.com/vi/Ke0YxOsHRCo/sddefault.jpg,wQykfsLW_Qk,TRUE,TRUE
India&#39;s Greatest Action Hero,https://www.youtube.com/watch?v=1FN_l6MCDpY,https://i.ytimg.com/vi/1FN_l6MCDpY/hqdefault.jpg,1FN_l6MCDpY,manipulated,FALSE
Scary Ghost Prank in Pakistan - Lahori PrankStar,https://www.youtube.com/watch?v=teyhQQsfWF0,https://i.ytimg.com/vi/teyhQQsfWF0/maxresdefault.jpg,teyhQQsfWF0,paroday,FALSE
N-Drip irrigation system boosting water efficiency,https://youtube.com/watch?v=7B7fJ6xGIBs,https://i.ytimg.com/vi/7B7fJ6xGIBs/sddefault.jpg,7B7fJ6xGIBs,TRUE,TRUE
imran khan vs Shahbaz Sharif Petrol new price funny comedy video,https://www.youtube.com/watch?v=_S2RjRo1tWg,https://i.ytimg.com/vi/_S2RjRo1tWg/maxresdefault.jpg,_S2RjRo1tWg,manipulated,FALSE
What are Baby Monthly Milestones? How Should a Baby Grow?,https://youtube.com/watch?v=DTIz2D0K_EE,https://i.ytimg.com/vi/DTIz2D0K_EE/sddefault.jpg,bEUltPKIIG0,paroday,FALSE
"DHA Quetta: Should I keep 16, 10, 08, 05, Marlas file or Sale it now ? what is the future DHAQ ?",https://www.youtube.com/watch?v=obamRy9MxoQ,https://i.ytimg.com/vi/obamRy9MxoQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB0D-JbJfukJug0afal5xdPrzzTxw,obamRy9MxoQ,TRUE,TRUE
Strange Human Beings and Most Unusual People | Ajeeb O Ghareeb Insan | Studio One,https://www.youtube.com/watch?v=cM9oFzMtWCk,https://i.ytimg.com/vi/cM9oFzMtWCk/maxresdefault.jpg,cM9oFzMtWCk,paroday,FALSE
the breath of life: 4. epilogue: time is - Dan Forrest (World Premiere),https://www.youtube.com/watch?v=3jDO1EAVqNg,https://i.ytimg.com/vi/3jDO1EAVqNg/hqdefault.jpg,3jDO1EAVqNg,TRUE,TRUE
Tezabi totay donald trump,https://www.youtube.com/watch?v=AoxBNYr7z6E,https://i.ytimg.com/vi/AoxBNYr7z6E/maxresdefault.jpg,AoxBNYr7z6E,paroday,FALSE
How to design a Mini House using formex,https://youtube.com/watch?v=QK09cs31kbk,https://i.ytimg.com/vi/QK09cs31kbk/hqdefault.jpg,QK09cs31kbk,TRUE,TRUE
Famous Female Journalist Asma Shirazi Ne Imran Khan Ke Saray Raaz Khol Diye,https://www.youtube.com/watch?v=0Gpct60u8JY,https://i.ytimg.com/vi/0Gpct60u8JY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDpi-z8YvwowAp3BiKujm4Iftuk4Q,0Gpct60u8JY,TRUE,TRUE
Congratulations for the victory #funny #pti  #lahore #imrankhan #live #shorts #watsappstatus #viral,https://youtube.com/watch?v=bUTT4bCGNNo,https://i.ytimg.com/vi/bUTT4bCGNNo/sddefault.jpg,Ls6Em-3n2o0,paroday,FALSE
How To Make A Bird Water Feeder | DIY Homemade Plastic Bottle Bird Water Feeder,https://youtube.com/watch?v=q6EitavSRNg,https://i.ytimg.com/vi/q6EitavSRNg/sddefault.jpg,q6EitavSRNg,TRUE,TRUE
Imran Khan VS Shahbaz Sharif and Fazlur Rahman Wazire Azam New Funny Video,https://www.youtube.com/watch?v=E_Fg7Qk0778,https://i.ytimg.com/vi/E_Fg7Qk0778/maxresdefault.jpg,E_Fg7Qk0778,manipulated,FALSE
Funny Food 123! Kids Number Games for Toddlers. (EN),https://youtube.com/watch?v=9OTtqwiaPqs,https://i.ytimg.com/vi/9OTtqwiaPqs/sddefault.jpg,ZHsg_J-qvXI,TRUE,TRUE
Top 10 Unknown Facts About Shane Warne | Shan Ali TV,https://www.youtube.com/watch?v=nshRZD2wKNA,https://i.ytimg.com/vi/nshRZD2wKNA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAnl_G6GFIUVgu2QkcaObdy54Te-A,nshRZD2wKNA,imposter content,FALSE
Best Remedy for constipation | قبض کا بہترین علاج | Qabaz ka Fori or Qudarti Ilaj | BaBa Food RRC,https://www.youtube.com/watch?v=cJ79_fj2oDA,https://i.ytimg.com/vi/cJ79_fj2oDA/maxresdefault.jpg,cJ79_fj2oDA,imposter content,FALSE
The Story of First Astronaut Neil Armnstrong About Moon Landing,https://www.youtube.com/watch?v=TglDjDTyqJg,https://i.ytimg.com/vi/TglDjDTyqJg/maxresdefault.jpg,TglDjDTyqJg,manipulated,FALSE
Siddique Jan Ne Imran Riaz Case Ki Reporting Kaise Ki? Imran Riaz Ne Siddique Jan Bary Kya Kaha?,https://www.youtube.com/watch?v=v7jMfr8Ulgs,https://i.ytimg.com/vi/v7jMfr8Ulgs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCl3zpB-GPmr4T5r4TfNBDnWpz9_g,v7jMfr8Ulgs,misleading,FALSE
Easy and Affordable Drip System,https://youtube.com/watch?v=i2zEeaEsOWg,https://i.ytimg.com/vi/i2zEeaEsOWg/sddefault.jpg,i2zEeaEsOWg,TRUE,TRUE
Qad lamba karne ka tarika |  Lamba Hone ka Totka | Increase Height Fast |Growth |100% Working,https://www.youtube.com/watch?v=LhWSV1qF48g,https://i.ytimg.com/vi/LhWSV1qF48g/maxresdefault.jpg,LhWSV1qF48g,misleading,FALSE
Meray Paas Tum Ho Episode 15 New Promo Ary Digital Drama,https://www.youtube.com/watch?v=mWnJkpajVWo,https://i.ytimg.com/vi/mWnJkpajVWo/maxresdefault.jpg,mWnJkpajVWo,manipulated,FALSE
Shah Rukh Khan And Akamri Best Comedy | Khabardar With Aftab Iqbal,https://www.youtube.com/watch?v=3ilXyf5z2TE,https://i.ytimg.com/vi/3ilXyf5z2TE/hqdefault.jpg,3ilXyf5z2TE,paroday,FALSE
To Be Honest 2.0  | UNCENSORED | Syed Shafaat Ali | Tabish Hashmi | Nashpati Prime,https://www.youtube.com/watch?v=ZpyQiRxXy8I,https://i.ytimg.com/vi/ZpyQiRxXy8I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCPn3soPfHAwg6Ru_0qU5rT7-5F3g,ZpyQiRxXy8I,paroday,FALSE
Creepy Dora Halloween (EVIL DORA),https://youtube.com/watch?v=xinh7S--6ao,https://i.ytimg.com/vi/xinh7S--6ao/sddefault.jpg,jdlXkgUGLv4,manipulated,FALSE
Baaren Crogo nas Histórias do Super Bear Adventure,https://www.youtube.com/watch?v=r67ONiEAwJw,https://i.ytimg.com/vi/r67ONiEAwJw/hqdefault.jpg,r67ONiEAwJw,TRUE,TRUE
Top Pakistani Actresses Shocking Transformation Before And After Plastic Surgery | Sketch,https://www.youtube.com/watch?v=lgod618ggaw,https://i.ytimg.com/vi/lgod618ggaw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwJ527FwLr9EELMulRV3HAGETFJg,lgod618ggaw,manipulated,FALSE
"""Khan Sahib Sirf 1 Mulaqat Chahiye"" 25 Sal Se Imran Khan Se Muhabbat Karne Wali Journalist Ki Kahani",https://www.youtube.com/watch?v=eZBC5ARc_Vk,https://i.ytimg.com/vi/eZBC5ARc_Vk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAH3EgoyrvgZ0OBrUlVS8QRU2MRuQ,eZBC5ARc_Vk,TRUE,TRUE
8 Special Kabab Recipes By Food Fusion (Bakra Eid Special),https://youtube.com/watch?v=lz70tN-qSOw,https://i.ytimg.com/vi/lz70tN-qSOw/sddefault.jpg,PHeS4ZZ9l9A,TRUE,TRUE
"Cow Breeds/गाय की नस्ले || AFO, FCI, NABARD, NSC, Pre-PG, BHU, JRF, ICAR, JET, AAO, ADO ||",https://www.youtube.com/watch?v=p24gyiMGt1E,https://i.ytimg.com/vi/p24gyiMGt1E/hqdefault.jpg,p24gyiMGt1E,misleading,FALSE
Cry - Cigarettes After Sex,https://youtube.com/watch?v=3XqqkrJENB4,https://i.ytimg.com/vi/3XqqkrJENB4/sddefault.jpg,awi_f8spixk,manipulated,FALSE
BMW G 310 R 2022  #bmw310r #bmwg310r2022 #shorts,https://youtube.com/watch?v=JdR6rKIzs9g,https://i.ytimg.com/vi/JdR6rKIzs9g/sddefault.jpg,JdR6rKIzs9g,TRUE,TRUE
Ramsay&#39;s Best Restaurant E01 Italian,https://www.youtube.com/watch?v=UHMavo7ORbE,https://i.ytimg.com/vi/UHMavo7ORbE/hqdefault.jpg,UHMavo7ORbE,FALSE,FALSE
Behind-The-Scenes with Mohib Mirza | Life @ TBH Presented by Telenor 4G | Tabish Hashmi | Nashpati,https://www.youtube.com/watch?v=5-Iz6SqBJOg,https://i.ytimg.com/vi/5-Iz6SqBJOg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCN4FzE2r5Ifm_I99M38bgG2VKo2A,5-Iz6SqBJOg,paroday,FALSE
Mcdonald's May honay walay 7 Khofnak Waqiyaat,https://www.youtube.com/watch?v=OW7A6zLTGG0,https://i.ytimg.com/vi/OW7A6zLTGG0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6ZswQhJcK-lWVPeO5JL0eP9noGg,OW7A6zLTGG0,misleading,FALSE
Mouthwatering Recipes For Junk Food Lovers,https://youtube.com/watch?v=R5c4anO0m-k,https://i.ytimg.com/vi/R5c4anO0m-k/sddefault.jpg,u3zYG98ah04,TRUE,TRUE
Me Dekhne Aya Hu Maryam Nawaz Ke Jalsa Me Kitne Log Ate Hain? PTI Jiala PMLN Swabi Jalsa Pohanch Gia,https://www.youtube.com/watch?v=5SoqUohUvNI,https://i.ytimg.com/vi/5SoqUohUvNI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4GDxpD9y6AInTdwkfOVFilh5utw,5SoqUohUvNI,TRUE,TRUE
Creepy Tik Toks You SHOULD NOT watch at night,https://youtube.com/watch?v=-g4bSQaAVNQ,https://i.ytimg.com/vi/-g4bSQaAVNQ/sddefault.jpg,g4bSQaAVNQ,TRUE,TRUE
Be a Truth Lover | Bachon ko marna in Islam | Ø¨Ú†ÙˆÚº Ú©Ùˆ Ù…Ø§Ø±Ù†Ø§ | By Engineer Muhammad Ali Mirza,https://www.youtube.com/watch?v=8ENGGc6GCOY,https://i.ytimg.com/vi/8ENGGc6GCOY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA6bqhF54wvGdDpn_ESkmPTL5Rxsg,8ENGGc6GCOY,TRUE,TRUE
Mere Pass Tum Ho Episode 20 New Teaser ARY Digital Drama,https://www.youtube.com/watch?v=v5Gu2aqLyM8,https://i.ytimg.com/vi/v5Gu2aqLyM8/maxresdefault.jpg,v5Gu2aqLyM8,manipulated,FALSE
Palmistry Divorce Line Marriage Lines,https://www.youtube.com/watch?v=ZwfJ4Ax1ofQ,https://i.ytimg.com/vi/ZwfJ4Ax1ofQ/maxresdefault.jpg,ZwfJ4Ax1ofQ,manipulated,FALSE
WOW! IS EBUBE OBIO'S BIRTHDAY AROUND THE CORNER? WATCH AND SEE WHAT UCHE SAID ABOUT THAT,https://youtube.com/watch?v=3iegAgePz3o,https://i.ytimg.com/vi/3iegAgePz3o/hqdefault.jpg?v=62d1bf1e,_PduDM7TTcI,manipulated,FALSE
Fake customer wants INSANE upgrades on his $60 mountain bike,https://youtube.com/watch?v=dHldx3Rg9_k,https://i.ytimg.com/vi/dHldx3Rg9_k/sddefault.jpg,dHldx3Rg9_k,TRUE,TRUE
Exclusive Interview Hassan Niazi - Police Imran Riaz Par Jail Me Kis Qisam Ka Tashadud Karti Rahi,https://www.youtube.com/watch?v=-BYOUq65jDc,https://i.ytimg.com/vi/-BYOUq65jDc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC48JYAqhkIUPmR_ys7UEkNBzveog,#NAME?,TRUE,TRUE
Snowy White - Bird of Paradise,https://www.youtube.com/watch?v=ewjw3wlVttQ,https://i.ytimg.com/vi/ewjw3wlVttQ/hqdefault.jpg,ewjw3wlVttQ,TRUE,TRUE
1800 Kanal Me Rawalpindi Ki VIP Maveshi Mandi Jahan 1.5 Lakh Janwar Maujood Hai,https://www.youtube.com/watch?v=6nHo-3qoYUg,https://i.ytimg.com/vi/6nHo-3qoYUg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDFtOHnF0YzvVQek1VQkTo0_07ifg,6nHo-3qoYUg,TRUE,TRUE
Ayla Schafer &quot;Music plants Trees&quot;,https://www.youtube.com/watch?v=7plIGoHX7UQ,https://i.ytimg.com/vi/7plIGoHX7UQ/hqdefault.jpg,7plIGoHX7UQ,FALSE,FALSE
2 Crore Ka Traffic Chalan -- Dunya Ke Hairat Angez Qanoon,https://www.youtube.com/watch?v=J_nw9Gt4R3Q,https://i.ytimg.com/vi/J_nw9Gt4R3Q/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC0NAvt8haIKHwCObhoUqVgNlyNhA,J_nw9Gt4R3Q,imposter content,FALSE
Bike Comparison Yamaha MT-09 vs Triumph Street Triple 765 RS Bike Review Road Test | Which is best?,https://youtube.com/watch?v=3HyHBzBRGQ4,https://i.ytimg.com/vi/3HyHBzBRGQ4/sddefault.jpg,3HyHBzBRGQ4,TRUE,TRUE
SINGERS SPEICAL MEMES | SONGS MEMES | BOLO WAJAHAT,https://youtube.com/watch?v=JXIPY7q2Y_8,https://i.ytimg.com/vi/JXIPY7q2Y_8/sddefault.jpg,JXIPY7q2Y_8,TRUE,TRUE
How to do the Primary Survey - First Aid Training - St John Ambulance,https://youtube.com/watch?v=ea1RJUOiNfQ,https://i.ytimg.com/vi/ea1RJUOiNfQ/sddefault.jpg,Vhm74HJ7VyA,paroday,FALSE
VFX Artists React to Bad & Great CGi 74,https://youtube.com/watch?v=Nv-Iivct16E,https://i.ytimg.com/vi/Nv-Iivct16E/hqdefault.jpg,Nv-Iivct16E,manipulated,FALSE
Little Ayesha was hit on the head with sticks for not Cleaning Home,https://www.youtube.com/watch?v=xYIFr6Dj7n4,https://i.ytimg.com/vi/xYIFr6Dj7n4/hqdefault.jpg,xYIFr6Dj7n4,misleading,FALSE
Yamaha Bike Price in India Vs Nepal 2022,https://youtube.com/watch?v=W63ch-YS3i0,https://i.ytimg.com/vi/W63ch-YS3i0/hqdefault.jpg,W63ch-YS3i0,TRUE,TRUE
Akhilesh Yadav Roast R Bharat || Godi Media || Insult || Being honest || @The bulk,https://youtube.com/watch?v=fF0abrxny4Y,https://i.ytimg.com/vi/fF0abrxny4Y/sddefault.jpg,fF0abrxny4Y,manipulated,FALSE
Chicken Pizza Recipe | How to make Pizza Easy | Village Handi Roti,https://youtube.com/watch?v=vasAWvyBEkM,https://i.ytimg.com/vi/vasAWvyBEkM/sddefault.jpg,vasAWvyBEkM,TRUE,TRUE
F-16 Fighting Falcon of PAF #F16 #PakistanAirForce #PAF,https://www.youtube.com/watch?v=GmM6pBeSuXM,https://i.ytimg.com/vi/GmM6pBeSuXM/hqdefault.jpg,GmM6pBeSuXM,TRUE,TRUE
Maryam Aurangzeb criticizes Sheikh Rasheed&#39;s alleged audio leak - Geo News,https://www.youtube.com/watch?v=1yj58N-kAJU,https://i.ytimg.com/vi/1yj58N-kAJU/hqdefault.jpg,1yj58N-kAJU,TRUE,TRUE
Magic Tricks That Went Horribly Wrong -- Shocking,https://www.youtube.com/watch?v=rqWijhobisQ,https://i.ytimg.com/vi/rqWijhobisQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8G0cj1e8Gp5OyQABZ4t8b1iMAcw,rqWijhobisQ,misleading,FALSE
Kids Try Astronaut Food | Kids Try | HiHo Kids,https://youtube.com/watch?v=pCaXVZ0bT3o,https://i.ytimg.com/vi/pCaXVZ0bT3o/sddefault.jpg,pCaXVZ0bT3o,TRUE,TRUE
Imam ul Anbiya ï·º | Hazrat Khizar a.s aur Peeri Mureedi in Islam | By Engineer Muhammad Ali Mirza,https://www.youtube.com/watch?v=-LbN2GCtXS8,https://i.ytimg.com/vi/-LbN2GCtXS8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCriUqNOh4ocBgLsyZDnsV-UR9X1w,#NAME?,TRUE,TRUE
ISIS difunde nuevo video de kurdos que van a quemar,https://youtube.com/watch?v=ihoxNQfC9TU,https://i.ytimg.com/vi/ihoxNQfC9TU/sddefault.jpg,ihoxNQfC9TU,manipulated,FALSE
35 Scariest Animal Encounters You Need To See | TOP X TV,https://www.youtube.com/watch?v=Nbjhf5gwBHw,https://i.ytimg.com/vi/Nbjhf5gwBHw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCOrut90wb6NSuXGyxh9d74jvV8tg,Nbjhf5gwBHw,misleading,FALSE
6 Strange Punishments from History,https://www.youtube.com/watch?v=I0WMrTacMyY,https://i.ytimg.com/vi/I0WMrTacMyY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDjfusfGm1Y4tjlbO6l7GZg4pYhIA,I0WMrTacMyY,imposter content,FALSE
You Can Ride a Bike | Little Angel Kids Songs & Nursery Rhymes,https://youtube.com/watch?v=T_lz_cVdNdk,https://i.ytimg.com/vi/T_lz_cVdNdk/sddefault.jpg,T_lz_cVdNdk,TRUE,TRUE
PTI Rally Ko Rokne Ke Liye Qanoon Active Ho Gia - Batti Chowk Me Police Muzahireen Amnay Samnay,https://www.youtube.com/watch?v=HDd-J5ebvRY,https://i.ytimg.com/vi/HDd-J5ebvRY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDoLkBPIjbkVSVWlwtdjbcGv5UmbQ,HDd-J5ebvRY,misleading,FALSE
Sara Khan and Agha Ali Breakup Forever | Shocking News,https://www.youtube.com/watch?v=QP895IF_qxA,https://i.ytimg.com/vi/QP895IF_qxA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLChJIoEDb_x7TRE0vNJ6RuFCly4Bg,QP895IF_qxA,manipulated,FALSE
Inside Secrets of the US President's Motorcade,https://youtube.com/watch?v=KbewcH8gb58,https://i.ytimg.com/vi/KbewcH8gb58/sddefault.jpg,XJLqBkplyQE,manipulated,FALSE
Bakra Eid is tarahn hoti hamari😂,https://www.youtube.com/watch?v=o2FGKfaPZsY,https://i.ytimg.com/vi/o2FGKfaPZsY/hqdefault.jpg,o2FGKfaPZsY,misleading,FALSE
Mayo Clinic Minute: Combat allergies like a pro by learning how to use your nasal spray properly,https://youtube.com/watch?v=ICqBAN28Tgo,https://i.ytimg.com/vi/ICqBAN28Tgo/sddefault.jpg,rKhss4DVKk0,TRUE,TRUE
Pepsi - Apne Dum Pe Naam? | Why Not Meri Jaan,https://www.youtube.com/watch?v=WcEqGwWTquU,https://i.ytimg.com/vi/WcEqGwWTquU/hqdefault.jpg,WcEqGwWTquU,TRUE,TRUE
Yoga Moodi - tezabi totay,https://www.youtube.com/watch?v=3LxH01xZQi4,https://i.ytimg.com/vi/3LxH01xZQi4/maxresdefault.jpg,3LxH01xZQi4,paroday,FALSE
Teen Titans Go! | Food Fight | @DC Kids,https://youtube.com/watch?v=nyz0NHtddTE,https://i.ytimg.com/vi/nyz0NHtddTE/sddefault.jpg,#NAME?,TRUE,TRUE
14 Smartest Thieves Caught on CCTV Camera |  TOP X TV,https://www.youtube.com/watch?v=ljh0DmM4A58,https://i.ytimg.com/vi/ljh0DmM4A58/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBZuQJKboOy2MWRoEsNZUhg8UbR8A,ljh0DmM4A58,FALSE,FALSE
Cholula PUEBLA is AWESOME! (TRAVEL GUIDE),https://youtube.com/watch?v=l4ZLWgthf3o,https://i.ytimg.com/vi/l4ZLWgthf3o/sddefault.jpg,l4ZLWgthf3o,manipulated,FALSE
2020 Yamaha FZ25 BS6 Detailed Ride Review | Mileage | Price | Changes,https://youtube.com/watch?v=PzKwQsbs9c0,https://i.ytimg.com/vi/PzKwQsbs9c0/sddefault.jpg,PzKwQsbs9c0,TRUE,TRUE
Do NOT Trust SpongeBob.. (FULL GAME),https://youtube.com/watch?v=zhsewGMg7BU,https://i.ytimg.com/vi/zhsewGMg7BU/sddefault.jpg,zhsewGMg7BU,misleading,FALSE
Yamaha Bike Showroom  Review Tirunelveli | Sharon Autos | Price Details | Down Payment | Vijai Vlogs,https://youtube.com/watch?v=VrtJhcA2HdA,https://i.ytimg.com/vi/VrtJhcA2HdA/hqdefault.jpg,VrtJhcA2HdA,TRUE,TRUE
Harry Styles - Late Night Talking (Official Video),https://youtube.com/watch?v=4VaqA-5aQTM,https://i.ytimg.com/vi/4VaqA-5aQTM/hqdefault.jpg?v=62cc5558,2krX3r-NPWc,TRUE,TRUE
